,Hashes
1497806919343427585,429d12f644854d343760038e4684c9cf
1497806925312172033,c0b55056f4c2e84af4308ccbd8360c03
1497806933675462659,916ed91b3e685bac64c20a6a410e178d
1497806934447357958,447bb68c2adccfb1f292330934327c81
1497806935948681216,684ac5cf666685bf82fc92b1b777bebf
1497806937064448000,43b67d9a5eab0ceb493eca2b61c03284
1497806937337044996,1617adc16add015c5864a4706009c7ca
1497806944375037953,07434f6e75b838a43d300516f9209cab
1497806947352985602,f6f5cb21ec1c5fdf9bb76b3c4da71f89
1497806951190867968,b2c2b38097b8687d8dd242898228b0ea
1497806952147030017,5dcb6694dcf02323807b21f14c38954d
1497806952981696513,ec2069b2fd003e2d2f28617c4c840603
1497806955854929923,15a833dcce76817ba9855483d6798f44
1497806961936670722,89cb7177ce41aadeadc02a1ad2ec3e0d
1497806961953415168,ab169f800a8b036cd4e36a94e662ee5b
1497806973147836417,b66efc31acca91198f46d1f3b0bc14af
1497806975765295104,2735eabcfc46a82b7845fc12750e31ea
1497806975975194625,9f903459aaeb28749e05eaadbd8e9577
1497806978831339521,f74a74157eaa6d47adfd2dfb3a71b919
1497806986322362369,556944c2cfc6bc317db4bca544a9ae6c
1497806989539549184,63567e3e16f723f8c214f8537127a17c
1497806989732106240,5e5eda8175be50a9b2595e55b1609b97
1497806994899550213,24b0a38a78d24fd94a61de746f64a3b9
1497806996917026819,668c7d66128ce65c1771f98a379c8575
1497806999819460609,45275758e5e1b1bdc09e03407f5238f4
1497807001115668483,c1ff1f1c5f80ff42b157a86fccf08e6c
1497807003002945545,ecdad21307c2458c40432fa49bdb570e
1497807008958873601,27ab252c16758b269ce927211f06a3cb
1497807009244225537,76e9caaec9284f2c3ac80b7ab9f768ac
1497807778265534466,f99944a69eddf5502aabd5798eedef84
1497807782900236296,bab2eb1b4014647a439f927acece047d
1497807788726231040,bb563cf95923020c246c7dc580530887
1497807790643073028,b9c63aa418a90c0daa14f0ab24530b10
1497807796745940998,e7f4a27014b7d066c9e7bc063e69a1c1
1497807799249604609,23d7cfa57ec2a439ce3838c71ddba955
1497811636824023042,c2b9723509d36eeca4263c7fc0957e52
1497811638472388611,fb26948df7bee0834a4b17bb0808230b
1497811640019869696,70dbfe8acca904bd241a041a117a441d
1497811640246439942,d4a172c3bc08310b2b86f1eacbf8a483
1497811644604469248,2cc9b2428ca8d76d987965c55592c676
1497811649100759041,fbcdbb3b70096e22eee069aac6450545
1497811650799292417,d3d1f1f61031864c8a88952410834749
1497811653383147521,6bc1dee576c6a8127f5af08714a7c666
1497811653450092545,ead7ff9426f42998509894794a751eee
1497811657363439618,9b87dd7a3c449a14f7d01d55aa4813a7
1497811658470789133,d75a653936538308c8d11fc02f7af3c3
1497811660177911813,46b0c40990df1e1a43e5d73967e05c2b
1497811662292000768,0d7cc1e2d47da19c550a9cd3c5164f34
1497811665143808009,b3aba9ab9db2e13fdb6ae36e6b92b104
1497811673675034625,77d49c6508c6c4703e8795b687a2b21b
1497811674555830272,622289c4bd9415055100b68f9dc2d44f
1497811674744729601,7ec95cdbb314bdf088e00ec402d2e547
1497811680704843779,aa267b4fa5567560fb50942b165b6748
1497811684047601667,b7413f700ae457ef4fcb930c26b5e58a
1497811685318414336,ca7bad511fd45dc4653628c531d6cbb5
1497811687713374210,b56c5ea8ad8362d0de67cb0c13796dbf
1497811688250302471,e585bbb5237898e4db1770a494313ce6
1497811689797931012,fa6fc5159d25124ed91ed3c842f31ddc
1497811690456559620,2a755dfdc70bd6d04f5315d06e34db1b
1497811693224792065,a6d13efcf4b3f8fd51d1dc0850ea5cfe
1497811696550924290,e05eaaa778331d622cefa600dc590be4
1497811696618020868,85b26753668282175ff81fe1deab25e3
1497811696735625216,8182fcc634a765f539647fddb3a0ed68
1497811697716842502,13f4028a83928d6df7b3111728e11941
1497811700329943042,a638e7d625150ed356d021001c6adb66
1497811700980101120,ef0423c9e18337af2379a865469a33b4
1497811706235420674,089bcb5c9baa551a85c3fa6f62f1b9a5
1497811706726256640,09add273f6b940d9e59a412146ea4b53
1497811707162333185,3ca3c5c273c61db6f7ef96425fadadfa
1497811709016231940,f0fec185c95794112c0a83b3194fbc93
1497811711901929475,786a0bc3e6dea8293c7f6a8bf9d9e597
1497812415727079424,c3120d0ba2894cf492cf05edb9215729
1497812419879473154,bc54a0447b22658383dfc60166b63210
1497797108912558083,e08253cbcd42b367991e5037f0d8b773
1497797756303425536,9669d5d081fb40a420fc65570471359c
1497797817938903047,ef60b1ac4f34721512ae605b5b55db39
1497798527535116290,9553668146468d7ef24e83150578cce8
1497798611857330177,7a6599f9bb8212dcd6b54fe26fae0c96
1497799256438095872,55773b1c9a8f55d11720598d167ef83e
1497799340471037955,fff8fcedb2efd48bb6301cb3b489b85b
1497800134276509701,15ce5ee3088bdc05d3528654648d3d21
1497804071499149313,979001e437c6d27ed2c8d66cefea8aa2
1497804681971601410,d2412ad921c76d188645645e0ca5a494
1497804771587067906,33d90462913af1eaa158df8b0437575c
1497805454013272065,0976c936a5a3befb5decd898eddc0568
1497806193548566530,f79125e39e6daff647e0370e7d6e6d43
1497806956827922432,4b25a13082bf11a66acd6b222931a336
1497807775274913795,b98468ab68cfcc334d836680e2f152f9
1497812465505103875,42dc51d40f724d76e39111162ed8c41a
1497812465597308937,11d1b3b948b1fad1df3dbef99b9d4d5f
1497812468382330880,a022b45f5f28f52a25440e75e3fe7070
1497812468638302209,16b82c239d6a7ff9079f935c9cdd4e19
1497812469766496260,949877180e618343d84196b5b1a762f6
1497812471200976897,ba4c999b56d25243a2c7c5b177f41e72
1497812472467791877,f21bc599fe6d44b331fe4985f8522261
1497812472727801857,b5216be281482638dba15bb6d52ce9b3
1497812474082463748,6b1b332bef4c524ac9ebb442233045c2
1497812474933833733,3b7b5acd89fc1a2b0e08c43950706839
1497812475814690817,ddb9c7208f4536238a05a7170dca087a
1497812477349961729,e186fb5886f3e6b86bd96fe8cb49290e
1497812478432104451,1db386f2714cea56ea6b6e823eab0fa7
1497812480609120257,3072985d0505442ce45be9febd3ce5d9
1497812481082757122,e1434e7d0822f05a3bb117f6d2b43b8f
1497812486397079560,703afed2d8ae3106d8ca23eaa5af0c9c
1497813306266071044,0df56cc83a7afc84f8de7ab657387f8b
1497813306345758722,f92ad50354d6a249e3b44e41b9ac9d27
1497813311345229825,8ced3c9ff9f8dfb2a12a2c5be9297403
1497813311492169729,a9658cef34e17cc4a16e3a9a29bb0c47
1497813319251476484,2086647e13bc3a15955890f1aa7fa28f
1497813321554305027,84004cf244b896e1dbafbe19f2301588
1497813326696308738,326a9ae12e55901bf405f20483c30541
1497813335324213248,43a021eefdc867b70740749ee4df11c8
1497813337836441602,382bb5e3e1da7e7eadf4e52f6555f53f
1497813340172738573,173463f9d3bb62764a2c12f486400676
1497813340382535680,e76031e8dc1137ede1a15b3e12046c6a
1497813343452950528,a03a07e2dfe8387ac306a60a15c7142d
1497813346136903680,81b73b1dcfec23071ebdcbca7dddc802
1497812420307292160,7d57c356ac22fdaefe2883c20ac553b9
1497812426074566659,2f067b867c2845bd97ee89dbd5d7c641
1497812438518882304,e69d5f39d374fdce4e7f96512a08811e
1497812441723334656,b03fe87b4a0b32ca573d7450a925cad9
1497812445494136836,0913d456771d6612f99fd67d093472d3
1497812446761070593,b82d6b67d9fb0f0a4a9b676f30be8f01
1497812448480538624,2c429f72fa684b08f4926a8f74534de7
1497812448589533184,9f84320350fcccf20c9c2aac8a5688c4
1497812449432522752,59dd6bdc7d84ca3475c2815540cc3a35
1497812449797365766,2366aec7b8182c0cc796db2ad27faef1
1497812450489548800,3961d3505eb1cae3a79237a5a390a2a8
1497812453962436610,b2f4933d43d03f24c41269be9bc1fa08
1497812456990781442,0df07b8b66f8b16ec10902c8b98c1804
1497812458454630402,e94fad419ef6bdee9a0f9c98c7a2c388
1497812460627271684,c61b3d1be04368ff3faf477334671dcb
1497812463441485828,b5ec0fb4b9a9ae1ad32c0d3a1812a480
1497813350989840389,f8602d82ea8267472b58dc553db3ec7c
1497813360045404161,72776aa1dc585b13b048a0462ef0c9b9
1497813360339042305,7df1cd1a88b44b7cd77b995a49a70ef8
1497813366043299840,7524720fa052b06ec5c87d54437c6f94
1497813366789791744,faa7af7828b3567228d20c4c77f1090d
1497813376541593601,3a0c766d29388a416af99a73ab6ac7e6
1497813376709193733,c058947cb21a4381813895a232a1b76e
1497813376872890376,e333aabbc6e72ffb0ee9858791891e26
1497813379548790789,5d3f428c3e0410eae03156d6fbae18cd
1497813379959955461,3386eac4b0c64c1f8b54246772fbbbfc
1497813380584939520,a0b147c2e1497146b82732d6dc636f4d
1497813382816309249,49527afa328bda60faf872888dd12919
1497813391401959424,87c84f357fd6b53927a3b4a2cb46582a
1497813391548637187,dcba8c1c3d47e26dbde6c0b22a0b25f7
1497813393419296768,500b87ad98a1940068625189ed8c4749
1497813394468093953,f14b0c56930f92ec93677836e06afeb5
1497814165788020742,915eecd3a1b5eb6fc3864b4ae20d2782
1497814169441165317,9865a05feaa856ad352dcecdec6ccec4
1497814173413167105,f2dc2ae3e67a14cfe503b5df44ead4e8
1497814175908876291,f943a1e0c156ab0dd2c19f767a91c5f8
1497814176382828544,10205f6b25cbf13fad2f57266b32389b
1497814177536098308,63b8186336541d26f1dee5ba05041fce
1497814181663363073,936899572b9805eab12f9e1c1190f93b
1497814181776605186,848e34f6182f897c1cd38dc3b61f092e
1497814182653165570,32f95157e8f32fb5180b585c0b687644
1497814186197274624,1541613132ae422e9ec67a79af7276fa
1497814186361077761,dd45fe286b47a87653f9f5cde550867d
1497814187535388673,584a976bf179f97c4f319bad18bf90c6
1497814211401064450,1040fc97eb82dd07ddb449701332b51d
1497814212743213056,ff7ce3706e1ebf6a8ee64dae5bb05c03
1497814213087145984,d1bfd9dd749f1f0638d0e2f7e4442d04
1497814224638287874,095e1714fe7cc2ab09cf15fe55669917
1497814225065955330,cb8506401ed943c2babff43ae297e849
1497814228958388224,bd945f069d973ef5ffdd23c2a35f5460
1497814230640246784,58c52c59f6f5c8ae36ce44945ad961b5
1497814230732623872,466df5f26ffa56eca99797411137e0fa
1497814231684636678,09a353fb2db6c5b1ca812b7116938d35
1497814238470893574,33b3374751e52e5d3d595bbe7d721306
1497814238626156545,7a9afa446e343f9eed41f77d011876b2
1497814239985401857,ae74db8a7dd53164066ff9ed4f97d963
1497814241621200937,ac0031cf3aac91ba533862b58f6cd9c9
1497814247333670914,c58b3c22cc9e332fe2d48fce8bb5d687
1497814248860569603,0286dd4920b98506fcb0f2b357f33a36
1497814249246117890,5248600713e4af3bbc408154b63dcdb6
1497814937917222917,80fa6e65713703439c84a4dc2df7d5c6
1497814938903064577,7cbbb399a20b6e0843ef9aaadcb99d84
1497814939892793347,50787f1fb13b3c291e89f9afc46a2d1f
1497814940157157376,5d430b4154d08bc9648b0a9a0a8b1818
1497814945119227904,173bf76cfeb012ef703e536140a0280e
1497814948100988931,ec6a4ca8a56b2d63ac5a2ae472debccd
1497814955483037699,f2163b27099375f177046bb8dcba71aa
1497814960537169923,80b19274825150b93d019fa382633ec8
1497814966103003141,c239ff1d301b65a97003138ec42ea66d
1497814972562231297,a5684ddd995457042f68a571514c5a5e
1497814974671900673,2725dea4c99e236fd7dc8a36dd932316
1497814977570217984,c799c62b55f264d1b76b6dbd48e5f6c3
1497814978673393665,d6601b9cb8bd5fb06a54f1480af5da13
1497814984063074305,6d4e789298d05dce8f3d35c79489e759
1497814984750940160,b1c2e5c58419cbfd5ad107ef4d1f3a81
1497814993063989248,3fbfa5144c140fca732ec2240f3fac78
1497814994355986439,0cc42d76861a4f905c09fa76c701ab3f
1497814997023399939,746d1906119d45c755b1fa42d365b2d3
1497815004795400192,27b49bf1698453c982dc7094da20638b
1497815005492019204,7c1da2650e4c4a355cabc35d46259795
1497815005739175936,887353a8f778608fceeb6ac0b5b5a7ab
1497815006490079233,5e02c72bbbad77ed21250d655c30c834
1497815012118831104,4c97bcfecf0a55848df895d63d367aa6
1497815013553164288,5bd06164642b201905ce1c3c2f33b44e
1497815016397062144,7ea59b29523a652ba0d217a6f14d123c
1497815734793252864,39dc0984c27faa4755329b4f110366af
1497815735078244353,f8b5619c34823409c076f3efa1db8f1b
1497815739129950210,6fac4df64b5128746c63d447efddd4f1
1497815739251793921,165bceb8172af7abc93d590418141391
1497818892080934915,1ee13898742e27d5dca31ddf8366b526
1497818893930438656,f485e89ff6dd29f56c44e1379739e695
1497818895901593601,7299295e49e66b435f6396588424be27
1497818896551714816,6abc2edd39f8fcb9dee86646e28cf15d
1497818898162454529,1c99ffb435d5e607cba8c4ca1cbaced0
1497819647994785792,3a85a932696d83664f9d6502467612e7
1497819652235300866,879ee03c721746b306e13c693c795818
1497819657050509319,9fd41f19b961a304817317bfa6ab3387
1497819658631659522,341e0982cb97ee713ee7cb5c85f74401
1497819660766617600,4dd10ec7d983814a973bc817ee3d5a23
1497819661764907008,08aea9de1c807d23d0c9db4ba21b93bb
1497819662947602433,5572136016f3bb650fa6eafa8e58bcac
1497819667825496064,593a053f0ccc6e304173a3e024dd9a2d
1497819669478223873,883a7234d4d0bfd3ab4c512f24ac951d
1497819669545160705,36172e5e39e83be2d11607c4fbdb888d
1497819670740492290,579c42a28810af3f5b71f70e4c96f748
1497819671239737348,ba0ed2f4cb43c7372287464b6fd027ac
1497819671642488837,ee60a29ae43966b6c99c0dbef1f86782
1497819677329813505,1c1f512623ff417b25dc9eaa33d57703
1497819679972286467,751c25177fd5c9be18ca867933bca462
1497819683374104578,406306723656f0b5bac240e13a8add7a
1497819684682403843,cd00f83b55c089d02ec542128b0af82c
1497819688767795200,8bbc5e9cf0873f6ac1e45062a94af953
1497819692198776836,e08a81ac0ff2dbb83a3a6ea5f2a659a1
1497819692345569282,322b39c33276b3af7f9eef83b03271ee
1497819696648830985,9f955bfccf6960fe68561422238cb5a5
1497819698502586373,8fc54d4456432149eb73d610f231342e
1497819698850762754,35757dcf850d85e6076e04874f98c360
1497819700113203201,1d1b3d2d698cecd737942bfd6d2b948a
1497819701476429827,324144f50b8bd035cc8273ad1666fca3
1497819701837283328,d3ac5804d27e26b36a855551539dc60e
1497819704290803718,849fa3d8f37391db10cd64c16c20b8ed
1497819707629580289,96f651952c3bec8137172f3e35caea78
1497819708036243465,2b4493c655b47aac6e31c749473390f8
1497819709101809665,e42d3772d64b8050d522a318ba2a1c42
1497819710251016193,28b7e369830f839572a1f2bd1ecf78ca
1497819715682861056,2408025f1bf507b7f5d60adce75e3ff4
1497819716395716614,d91735e28371afe90b8a10613b9fefa3
1497819717683318788,2f2ef1bddae88574383aaf3072ad4c97
1497819718870310914,bf35edcaa067e92dd30c4fc7a09d110e
1497819719608729605,e56c930044dc3c00387afde90cb5c233
1497819719696539648,30b75b1ae185f2518fdff07421ed9cc2
1497820624563150853,940f7cce49e659a98b6fea36ebc50f76
1497820625003585541,141343212812e06fe2ce93f71768d4ed
1497820629902495745,9c9411beee8a62a360f7a22e818b3cb8
1497820636722384898,ea70da3257030efe523e07998efd6c5c
1497820639499104256,4c24fd633711ea4cc861a3c1e0eb6fb6
1497820648554450947,1e1c73422710db8e9cfe58c3a35de147
1497820652396494850,833d4c434fb920384febaad7c25ab4ca
1497820656859115521,88c8fe397e2df1696f6cbe71762537c0
1497820658213920773,95567742dd50225935d8d93d5c3b86cd
1497820660000862209,2e198dc4014422afafb61169a87e0949
1497820661099732997,21e3b8d71ac5d39984ee2c46160824ee
1497820664916586499,aefb60cb7638e041e37afbf01feff845
1497820665067548676,776b5fe6d1556b0e50b5ae17fa8eef46
1497820670239064071,bec7c8b5a60fbbd51404f4fcf816cc22
1497820672227168257,c0b18d3d59ad6e471e4e211fa5fab0bb
1497820674827587585,53747994d9e81df2cfb124296be650c2
1497820677151338496,e19e2a0dd1f3c0cf8d5b220d4e456058
1497820677252001795,ac245f86f6e27814d7927a76ab31319d
1497820679722385416,5e7c7a7eac77a4b97212b4117a785620
1497820684046774275,aebb5c8c2a66326323ca0eed7be411b3
1497820684399132672,426be32f687893eb6c49713f32545b27
1497820687125422082,61195bf9dcc9e231fce98f2f0c97f90a
1497820688475959297,63a322d344e7f596885857a4438bf126
1497821544982188032,b3cdb9848f7da33c544ba5c943a1b288
1497821545187602438,692b4fb1ea2528db60da7383e50c3f00
1497821550015565828,75d0963f5a7d4e9f2b36a7bc9db377f3
1497821550967279618,dee16d7d57bdcb1b46e6cd7e008cb96c
1497821559737577473,60679eafeb0539bab59735360c93237c
1497821561667170305,b0f3373ec563d9627d3100ec60d41e95
1497821561910292486,1303a308776dca3baff6593b58f953ed
1497821562959179778,fa1b7bd23657cad889f3f2de0c50e476
1497821563210833924,e672ccf78fa92ddf511d15a9fbdbdced
1497821568164106242,b7f42a07e22a18102e7756e0ad957227
1497821570252914690,376e7aa6895c2d3d510d33a0e65ffebd
1497821571041406978,64df8571e345f6dcca1b4aa9f30918fc
1497821573285392401,5350a7d012ffb231e109d14cf1398640
1497821576384950274,9a4e561be18e01c4cf56e6fe940701e9
1497821582970208256,a7a02ec96c8f0a18754d6797d3142f39
1497821585985658882,4c677a99ec33bda5f352d46272ddcdd7
1497821586111406084,ac1a4d88336dc8b6907269c54247c3dd
1497821588254642178,26736927d04b4acf1c0496a1a359509b
1497821591626866688,28623cecd5516cd4e78633b296220148
1497821591727710209,c8d2c7df7be9bd7d6193b15986836e94
1497821591878750209,a38f09aff28016653bedd5b9fda10672
1497821593795497985,033541aa5d9b6b242e1f353e802d825c
1497821593954754568,c16f9f4d8125e23829c95ea6a9296e5e
1497821599147384832,ed803e0e50fb7c84e1ef5536f7dd890e
1497821605996675072,323323b48bce240c92330dc6a8b54611
1497822326431240193,427b8a7f17ab1b35d6c1fabc780d4750
1497822327442083843,75cd5091ff7c81bf794ae5663b83ef7b
1497822332907401218,6d3c230ecb8b674669ea1fd0f1997b9b
1497822334262329345,acb7e34378cbcd2c864c21cf9ffb4621
1497822334849142786,4aeac6a3838b86160bef3b4a4ac74e7b
1497822335247785985,8c5eb4c4dea3b7220e7aa27d0c241fdc
1497822335973265411,248f12a37fad207867448fdffc9ebced
1497822339270070274,64b3ffdcf1ac671a798acc269c8c676d
1497822351291215876,2a81281dc3e70ad08b5132365d0ccca5
1497822352649842691,17d0bf00b43a5a80439bd3ef73106f51
1497822353924972545,b6b1b25a837f42a7d53221cae22cb12c
1497822354092744706,299083f7e165821b0f936cbfe6fd3eba
1497822359532675076,a74535b29d8d9b2842eec6d43a648b7b
1497822359885168645,a513f1923b60a4cb5612b2c56f9336a0
1497822363961987072,c063f9986d4c65583b9a2ee960b9afc8
1497822372228997122,b1a14a1ec3ad0e2c1208a1bb2c3c1f64
1497822372451086336,ef4a0df26131c7db86babf589115fc83
1497822373013114881,2152e759e0ed7507a8128365ca76e4ed
1497822378637750277,6e3ea901fb6c16e29ebbefa9560ce9cf
1497822380361670658,30ae6a48f974b207e926fabb5402bb34
1497822382643302401,46870f8bcbe0afdaeaca95b9f9ee1d3d
1497822383335706624,354a525da85437ed455945d0829ff483
1497822385697091591,362984819c4ea5d9311f0ea2351988bc
1497822387651284997,a5ef2ac96b04c74c5b1140b31ed9abe3
1497822389647953921,413188a98fc20774f8eca6370bbaef40
1497823057225912323,9a8001180923931b3b09a24a556c9c25
1497823060828647428,8e2da2f4ca6b16db556edf31d71af6ae
1497823063420784641,7ec44e6db4c500dfe9fcf94e9be019dd
1497823066252054530,b6456dff9925c9a3c23134c0d783d593
1497823068663828481,0d239426510e822c010a83a41e64e1d6
1497823070857285634,4df26e4362956a1d9a72e67ce3ed6cc0
1497823070953873412,642499223ee22ae8fddfb067a03940f2
1497823071738023936,b88c79b2603d57bec3788c732f7cb812
1497823081762471940,625ad079709b0f412d0e33b2efd37ff3
1497823081808683009,44ed58da1357f1782add8540db31ac51
1497823082010062856,c4a3a022b43691bda93917e7a2f086b8
1497823082593071106,0ca0595c79c283d291d59982934cfc66
1497823085931556866,810cafa42cbaea432ad6a5e0f4c33b61
1497823094488145922,99dd089487d082a1a4a59f0b11598ad7
1497823097369595904,be98efe015c52bcffd95a73d518f04e2
1497823098858778624,92a63f13f5bf7611e0febbeba4251294
1497823100137836544,003f92d40a83a48150f3a0c6a844515a
1497823100309811201,e2f3caa0e718202a56cb73bb20e573f6
1497823103036141569,357fe4157401b089c8376521c78df2f2
1497823103493165056,93d1d87c026e34dd17dd17f94890dbea
1497823104449589251,12198c404eaf1070cd66435abbfde055
1497823104688558083,68f5bd1ed20152fd516d0d3dc85800cb
1497823104831262720,dbb9695a9a3ba11a15b30f98410ca0b9
1497823104931880963,56a7be7b8bfed06eb40f5b6983efc1e0
1497826727787171842,bf1edd10d467e266e2ee6e3ed8027105
1497826727866757123,3102ef36bc6a88f2550228ea73a815ef
1497826729850638337,955276c873624661dfbdab630cd3c099
1497826731876618244,908ed3cd7e92047d5be6e046296df4d3
1497826732564439042,26c0c3153b8ffe42eabc049de44248f8
1497826733386788864,4aed0fefbd2cc8958c3cde7a548e8b11
1497826735328354310,ee2a1ac39abaa44d4640b094d44356f4
1497826735349399552,b37f3d40c43dedf669816102c2704dd4
1497826736507133952,4243106f1c56a2ce561820ea46c9d50e
1497826736641228800,0ee5cfe295cc031196094985bed83da1
1497826740273819649,278b024959e3e29f6104f9d4982408f2
1497826740726603776,4961d1905a5e2fb14a8161ebb1363fea
1497826741934460929,644c42040d4060101d019e38a9bec06e
1497826743884808193,2f61daedf01b39b72ed450e1a5d85420
1497826748741914624,586afc914a6f23ac9c5538baaeb2d6f3
1497826750067359745,f821df8629a81f5ac9ce3aa7a2e8a81d
1497826750750810112,ff1b166f184d408caf1d1a52a3f552f9
1497826750796992519,64dc44ccfd80f5b27797bdef264b686e
1497826751111577601,cabe192ef02aa9243dc8a1313ccfbf99
1497826752344723457,ba014fda12231bf35b6336ca90e92d4b
1497826753041297408,9c9f2f17369babcb53269e30b2993351
1497826753670172674,b20179d06e98a19650e9b49c35f903bb
1497826755469615107,6531a257dc2d1659a8ae505ecc10829d
1497826756027461632,14d83015a31562cd84dca420199bbee6
1497826756249591809,db61027b23795252440af3ecd9a143ea
1497826756300058624,66db16975f710896fc13144546e181b1
1497826756589494274,66fb74f15c6f1b507af1c93ccb1ffe5b
1497826756727762945,0c4df695eea3301e8da561d849904f05
1497826757210214401,b22f7f244f11bd1e4a523cc3258cfc6c
1497827384854208513,0a62d1614c3d6ac86314c5b528713874
1497827385747533824,7e930c01a581fbac1aa33736dd362df8
1497827386473209858,e3718ef5d2d92d2a368b9aa95ea63d63
1497827387773530112,01054b9a8cae37548270b18b500dfb28
1497827391468707841,a277ebd690f4316b95d44aa089252d42
1497827391552507910,51c3989f920ea1cc4497525068af37bd
1497827394442387457,45728222e03d49f934d3573967dc86f7
1497827395466063872,ff9ceaada1d5c83a31c209f802eced69
1497827396145364995,d6ce830913953ca150d57c67d60d7aa6
1497827399165227012,344b575cb08fcdc24d0fe62c0bd0cf8c
1497827404504788994,dcbd698a020f40036866715bf892185e
1497827407075627009,0caeb841c84fdfcdd37f782eeced96cd
1497827407637663744,85b437af550f4ff840cff232c96fc8f5
1497827408283635718,e087d57c4a1aebd2ad0148237a17262c
1497827409013481474,70c3f8c57a73d166dff7f207c1ba8b0a
1497827409651019779,76e2fa8969189f8e449a1ae1c2d97578
1497827410749706244,876fa77192c16caa7b9e633a9e87a1dd
1497827413622870017,51539d2cf80125e57e823e1d063912b7
1497827414218522627,629845eb2452f740300d56b3b8e13521
1497827414688165888,8cfd70ac4443aa0900a1ab4601c993d8
1497827416429023233,1671022e4d537b7cdc0cb63eae761690
1497827420736573441,c332cc6d2cd0cfd9acae5c957f00a443
1497827421311344641,cf1520ddfb15aefadff9d50a20c6e60b
1497827424599523331,7faa69f6afb26b2c0fb9a976fa8dbf98
1497827425161469954,2620db12893e12c1967bc969dbbd10a5
1497827431268372486,ce99cae9e49a406c1574c6cb9ae1125e
1497828105007685633,da0552cde058307add057f582b246c7c
1497828105167192068,4ff2781b166f317b995bdc3d551c9301
1497828107184754689,b0b77c437071daba749f78efcd63ed6d
1497828112448503810,76cdc0d2c3ba9858f8be1aad47db93e5
1497828113719468034,0def698df06ad3564bcd976d4df2994b
1497828115380420616,8fbae8bc57de26400ae8df740336d883
1497828116705722369,5af3fbd0ea98ffee2e77c639288ee94e
1497828119645868034,c47614bcb7e942d7e7c4b9f2f39d34e3
1497828119981576194,d27aa62bd3304e747aab8c2d23ab75f8
1497828125937393667,414e98d2bbf1bdce21d32f2a988d9252
1497828126877011970,2f430c9d12d77cefe2d4d97b0a2edd67
1497828127158194178,094029e44d404dee65c7099f20122416
1497828130144206849,98c406e9d84ba27f0f669cb038412936
1497828135106142213,f9d6b22794ca7a70539e0e7dfeab2a36
1497828137564094465,34b6b27fc1602e87da62957f20cc1c08
1497828137828331520,d05869917d808b2dc32c8db2af2a2897
1497828140126642178,21e0471490b0e8391b6bd0bad6a47bd0
1497828143599853576,c1aa2e3fab710c61e56e903d249e4152
1497828145248055297,bd7c95ab70a89c0f5f8e4bb3abe394d7
1497828145759543299,f9587ec27c4fd5b485c7933249c14b93
1497828148741820420,4db27519c3c79f823b54e097036ba22e
1497828148989235201,b083e55aa145841d279042e0aede0a46
1497828150822068227,0925573c8df0e0b9fb658f469b509df6
1497828151241576455,c4111dcae1b1b7943da5abf806990d25
1497828153779175431,4cf936b10f02960ceae222245f248762
1497828154265804809,4bc494cd485de847ade3fd4f8d136203
1497828154567966720,962f1492433e798b5c4119c5de5e60e0
1497828156639957000,9d57289065de8b5048d482fb794e48d8
1497828156757131269,ca73aa2a4a4c8017ce0a8d4332a62816
1497828940714553344,692a5ca1c4d923bdb555d09def74eba6
1497828941784047616,b24070da9dd2ccbfcd31a7fa96605fdf
1497828941918318595,2d8a65ea7b16ca1e0c4bbc53dd16413d
1497828946058313728,a98a1d6402575fb99b85f622e8ecbecd
1497828946297212931,ebeebfcf7888f25cf85c6bd5a96586ae
1497828946313945090,79fb3b45cc36f1827d3c16121d6162e0
1497828946708418560,37835b02d30e97892bcd226fcd7b3e02
1497828947832324098,b6198ff647001736eb951412b3ea2df5
1497828948713086980,494610fae82c976616ecc1468b4707ed
1497828952806727684,d4fda246e8b6fb2c3adb28a5d0dc0340
1497828953016438787,736d534db1da2804101a55e21c606dc2
1497828953238622208,18e289be77a915233ae928ca4b7dbd9a
1497828954580951043,798fef47d11eeca7784b290601df392f
1497828960595550210,56c91066ec58effc82973b2582dc01be
1497828961291837445,6ecaf8a26c2860b7e6cb564c60f4f91b
1497828962793308163,17bb74a85121f0131fa757ae2b246071
1497828971081175043,97cdca0182d3f5f86ae65cbc33cfaf7f
1497828971785895937,abcdc08e2b947095a2dc93ebc76282ab
1497828972469489668,4449269458486cab519691da3a4d27b4
1497828974164000768,da14eae5a2873afc94af7a30541a76c5
1497828975867015171,04adedc19f274edbb21b17637a6a30db
1497828975917207552,fc5668a84cad085e253e39bdb7b18107
1497828976483762183,071405f32ff3f2d1175fdc2e3c241824
1497828976638767107,f5eb662b728f16563c1006a4716d0340
1497828977867919365,9cd80d842b32f0d3c1dfeb9a6a7d76f3
1497828979004301315,ae8b2e9f70a7cf734226299bdff3a637
1497828980715659265,8c14c2c3d19e18f68be9366c96b86d1f
1497828981713747968,e89ece62adc234f131eb1c80bcb0867f
1497828983215378438,4c7a14ef6da675c4a53c8512e5912582
1497828983647268868,7b44f77b9076bfade26132ef3e65e99d
1497828983689383938,99152be69729c3c28be191fe78f5013a
1497828984087662592,81cb8f98e8f54a520160ffb1f3a83586
1497829676223729666,2c7af4ef0fb30d15120a816e4be32a6e
1497829696418942976,cbdd50a58f7fc2fd40ffe0aa961ee9cb
1497829699149565952,aa5b1abc65b9b48d17b3746636bf0f21
1497829701372583939,831509232ab7bc2d105966617beeebbd
